4242,502000,71,42279
1196,502001,19,34298
7673,502001,64,5439
1232,502001,80,21205
4072,502001,42,11213
10298,502001,13,28993
6727,502001,21,2533
6635,502001,89,728
1379,502001,7,3389
8209,502001,2,42908
1079,502001,14,27384
8750,502002,77,12198
5711,502002,98,29383
4816,502002,49,34164
3394,502002,35,25850
2710,502002,3,12639
2135,502002,21,27283
5215,502002,59,41615
11945,502002,21,43394
2864,502002,59,20505
6767,502002,0,6897
2400,502003,73,37371
11844,502003,64,29797
10230,502003,42,27917
3431,502003,90,48644
11016,502003,97,43016
10666,502003,44,3960
4398,502003,85,48533
1545,502003,29,2205
2599,502003,9,2168
6142,502003,88,36271
573,502004,16,33690
1003,502004,75,45072
133,502004,61,39176
3782,502004,89,47226
4597,502004,21,10795
2367,502004,36,34077
10142,502004,35,3550
11360,502004,3,26440
3677,502004,51,6216
4280,502004,25,21816
8588,502005,16,13352
10237,502005,71,15275
4179,502005,6,30753
10406,502005,100,39518
2885,502005,34,530
5719,502005,40,3099
4244,502005,87,9283
439,502005,3,35582
3100,502005,92,15962
771,502005,4,2919
8056,502006,96,4369
4761,502006,3,5335
3178,502006,83,31698
9291,502006,94,1269
225,502006,3,33359
5755,502006,67,22629
7200,502006,52,41319
2393,502006,5,43124
8907,502006,84,24608
2551,502006,43,8083
1337,502007,89,37420
607,502007,89,34101
2090,502007,65,31237
6683,502007,84,25973
8630,502007,0,29971
3856,502007,21,44217
10954,502007,23,44077
4508,502007,63,20132
3800,502007,11,27324
4361,502007,41,12077
3341,502008,100,40319
4035,502008,78,38647
903,502008,0,32548
7031,502008,22,1973
8815,502008,72,24961
8922,502008,74,42098
1805,502008,13,37716
9978,502008,43,24353
11604,502008,54,31394
10853,502008,84,21434
1751,502009,7,17313
6146,502009,82,14367
1816,502009,73,3816
900,502009,76,25541
11547,502009,73,2218
137,502009,72,9687
3838,502009,11,42890
11455,502009,12,15407
6025,502009,32,2106
5269,502009,31,44685
6249,502010,65,5580
10027,502010,32,1008
607,502010,69,4618
1538,502010,56,45337
534,502010,58,35925
5496,502010,45,16760
1936,502010,30,13008
9847,502010,30,10448
2893,502010,38,5760
7881,502010,13,3628
8567,502011,87,37119
5091,502011,39,14924
8015,502011,79,13966
2832,502011,15,24467
7454,502011,75,38708
10590,502011,49,37299
3301,502011,52,28666
5110,502011,98,44793
7304,502011,25,20291
6909,502011,1,22455
11098,502012,25,32315
4104,502012,67,12738
2193,502012,9,35252
6127,502012,34,6162
148,502012,6,3003
2949,502012,21,46439
10158,502012,79,9692
3945,502012,40,9090
5240,502012,84,15613
8930,502012,75,3330
9786,502013,40,46311
4175,502013,21,27899
4006,502013,75,11207
7789,502013,16,44065
11887,502013,98,26938
8876,502013,89,22290
287,502013,34,42607
2031,502013,91,1240
3564,502013,8,19326
7846,502013,58,36649
7985,502014,37,26785
2182,502014,42,11919
11848,502014,76,6102
3050,502014,61,16040
10484,502014,16,46622
5448,502014,2,45735
4224,502014,6,40367
527,502014,29,11485
8972,502014,40,23139
2170,502014,21,36375
10675,502015,29,49496
1821,502015,22,39390
4246,502015,43,30817
9694,502015,59,22660
863,502015,44,32442
11609,502015,72,22255
3392,502015,19,24690
7336,502015,52,38363
7869,502015,16,27737
7389,502015,55,38805
4667,502016,95,20472
5462,502016,48,3748
8299,502016,81,27055
2106,502016,98,7968
1053,502016,85,6198
4623,502016,33,33266
381,502016,70,36836
6565,502016,69,22759
11410,502016,69,41418
10060,502016,6,1854
3490,502017,14,13000
2193,502017,1,30829
8492,502017,73,13103
7417,502017,84,22325
11009,502017,46,32659
4613,502017,98,3546
8109,502017,87,13390
3039,502017,89,12187
2081,502017,95,18768
3207,502017,25,30452
5609,502018,90,11564
11529,502018,15,47027
7184,502018,55,34195
1675,502018,62,44472
6772,502018,18,11799
1614,502018,13,47123
9467,502018,69,18101
5408,502018,54,34553
4336,502018,39,39801
5721,502018,89,33528
9135,502019,66,9193
5372,502019,46,12098
