2977,278000,73,48168
3679,278001,61,23095
6267,278001,98,7466
3621,278001,19,41655
7859,278001,40,8374
1393,278001,68,48312
6729,278001,54,14712
5701,278001,79,5870
6316,278001,51,32304
9450,278001,33,42380
7057,278001,11,31693
854,278002,0,14803
11563,278002,68,4940
7051,278002,94,42511
8693,278002,43,46673
6459,278002,92,27557
4881,278002,27,2141
671,278002,22,39202
10893,278002,44,45230
749,278002,32,42518
11932,278002,94,2011
6400,278003,86,40955
7735,278003,12,18658
6536,278003,83,45493
4064,278003,52,14176
2574,278003,1,38149
11393,278003,62,21966
847,278003,65,36281
2695,278003,78,11970
10891,278003,100,6222
4925,278003,71,17465
5836,278004,80,36402
7931,278004,65,33606
8868,278004,42,29415
4436,278004,46,45942
10757,278004,70,13054
9,278004,95,33787
130,278004,16,14963
1049,278004,71,18996
10387,278004,80,3747
4445,278004,12,20050
8207,278005,28,14514
280,278005,95,18391
8026,278005,54,25911
6619,278005,48,48180
9960,278005,87,4298
4225,278005,66,6239
3409,278005,10,42465
6273,278005,37,4294
9368,278005,80,13958
1473,278005,68,10374
7448,278006,44,47776
7370,278006,50,5425
5939,278006,61,32112
4616,278006,79,3881
5355,278006,85,29892
2729,278006,80,38701
1759,278006,55,34241
10969,278006,23,17739
4022,278006,44,46195
5556,278006,46,44691
8841,278007,9,23290
6294,278007,0,31976
11767,278007,48,39882
7428,278007,13,44825
334,278007,23,36779
760,278007,86,34339
9528,278007,29,35599
5639,278007,15,14346
11989,278007,60,13369
4192,278007,4,2937
8850,278008,62,31461
4100,278008,26,4212
7422,278008,35,2872
2446,278008,22,45659
9421,278008,77,21879
8994,278008,90,28972
7353,278008,54,36563
10847,278008,48,32688
6270,278008,19,4503
2752,278008,94,12620
11704,278009,91,17869
1006,278009,10,8314
10229,278009,76,17774
2223,278009,20,27216
10419,278009,38,48459
8503,278009,19,14790
11708,278009,63,21073
6461,278009,91,29987
4647,278009,10,13507
10200,278009,10,24774
1762,278010,16,7979
3795,278010,8,4547
8381,278010,12,31893
3191,278010,66,6268
6970,278010,67,18709
6455,278010,59,7152
5097,278010,11,20216
1435,278010,78,28359
10670,278010,72,3655
5462,278010,100,23715
1437,278011,69,32562
7654,278011,95,24165
6683,278011,84,556
9721,278011,65,34159
1897,278011,99,39248
8706,278011,63,32875
8611,278011,24,19017
11543,278011,82,702
2536,278011,3,5236
7208,278011,55,38006
214,278012,17,18357
926,278012,67,18824
5317,278012,88,21564
28,278012,2,34050
2841,278012,73,16069
2559,278012,100,20772
4316,278012,78,16948
11399,278012,69,24801
11014,278012,46,2572
8334,278012,60,17722
9369,278013,68,20868
3574,278013,42,8262
4558,278013,4,39020
7149,278013,88,9777
2245,278013,20,34557
4899,278013,33,9246
11816,278013,38,32509
10346,278013,45,48221
1722,278013,27,16407
6899,278013,78,30594
9415,278014,18,37589
5019,278014,13,21239
2344,278014,18,24709
6366,278014,49,26161
7496,278014,97,14811
4991,278014,100,2055
8169,278014,39,14690
1521,278014,100,31593
3639,278014,74,20596
7794,278014,3,9003
5299,278015,64,33526
5212,278015,69,4931
7652,278015,100,36537
5832,278015,56,41696
1545,278015,48,13988
1783,278015,89,35604
11190,278015,66,19391
5136,278015,78,14674
3638,278015,26,39470
3437,278015,67,48405
8934,278016,32,13996
845,278016,54,6806
7592,278016,6,44820
856,278016,96,1119
9336,278016,79,30550
6035,278016,58,8737
7774,278016,76,5638
8561,278016,73,41049
46,278016,53,10068
4363,278016,71,13207
4663,278017,64,44946
10303,278017,26,36752
5905,278017,25,4281
1693,278017,51,21072
3721,278017,59,302
2823,278017,67,19762
11616,278017,84,30914
9527,278017,13,17755
10468,278017,8,34812
3018,278017,57,39593
7768,278018,37,49234
3381,278018,31,11943
3558,278018,66,20340
10345,278018,26,40164
7504,278018,98,40306
10684,278018,9,21808
4061,278018,94,38174
2579,278018,65,5246
5288,278018,95,23359
3239,278018,9,4844
6704,278019,99,39381
6702,278019,25,7897
1824,278019,75,31883
1071,278019,13,6847
770,278019,85,44536
1438,278019,49,19060
3977,278019,26,21423
5160,278019,94,21183
1223,278019,65,39506
5863,278019,14,10976
1244,278020,28,40754
6535,278020,51,6672
8342,278020,9,21657
3089,278020,14,46205
11737,278020,50,39673
1382,278020,67,21335
8738,278020,61,38074
