9519,832000,63,38687
195,832001,98,29068
11755,832001,72,46335
2263,832001,0,1390
7797,832001,4,6829
10058,832001,43,3660
971,832001,0,37382
2653,832001,95,28234
2125,832001,68,48990
1382,832001,47,4996
7943,832001,11,23218
10865,832002,26,2212
7156,832002,11,29353
5480,832002,40,38172
11334,832002,70,6705
2105,832002,64,35749
3302,832002,44,17661
3655,832002,82,27225
2514,832002,100,48657
4158,832002,19,44155
8125,832002,59,703
9746,832003,54,47988
6958,832003,27,46923
10615,832003,68,39804
4776,832003,46,46001
7237,832003,70,42490
2355,832003,20,19166
6198,832003,41,7342
7190,832003,66,29611
277,832003,90,17483
5459,832003,53,45944
7546,832004,68,1667
4537,832004,8,30385
11827,832004,87,5171
3926,832004,42,19072
7626,832004,3,7606
3793,832004,35,1566
9302,832004,82,25124
10163,832004,27,20752
10187,832004,7,15862
519,832004,13,40164
1945,832005,16,27621
8468,832005,59,24380
11175,832005,5,38458
8639,832005,6,40243
6790,832005,69,48195
1825,832005,35,1967
11767,832005,76,27090
7752,832005,67,2204
10184,832005,94,11166
2532,832005,44,21669
180,832006,81,39634
4165,832006,25,1781
509,832006,6,31355
11208,832006,10,40329
8639,832006,39,36141
100,832006,17,20932
1071,832006,57,22375
5427,832006,25,36879
3184,832006,22,28666
8309,832006,80,36007
11223,832007,94,25328
5254,832007,27,42087
11974,832007,13,31617
7474,832007,96,40976
5637,832007,89,32605
8603,832007,65,19867
11567,832007,74,7923
8601,832007,89,10978
5021,832007,12,10949
1461,832007,74,31093
2374,832008,85,28789
3374,832008,8,14432
11913,832008,10,2198
5988,832008,65,38949
10696,832008,1,3814
1455,832008,39,37871
2189,832008,58,39125
3566,832008,47,3088
10699,832008,30,44555
5263,832008,3,44038
1500,832009,60,15100
8110,832009,42,43320
7752,832009,71,8612
2718,832009,14,32880
3784,832009,87,19624
1435,832009,25,43759
7525,832009,98,25153
2206,832009,36,20920
6470,832009,45,20766
11967,832009,89,4516
8674,832010,16,46387
3267,832010,65,1610
9723,832010,86,38825
4910,832010,56,16175
9515,832010,46,5823
9731,832010,100,37293
6264,832010,94,6492
7428,832010,4,23915
1445,832010,0,15402
3694,832010,25,23567
9025,832011,67,13251
1058,832011,74,248
3917,832011,67,42244
1029,832011,7,41899
2149,832011,59,9509
1974,832011,33,48351
11787,832011,18,22578
5398,832011,47,32131
8124,832011,41,31611
11922,832011,100,29349
6910,832012,22,4931
1367,832012,53,1401
4706,832012,8,11808
1156,832012,63,40729
8421,832012,87,27930
5638,832012,17,33436
8482,832012,36,5390
11363,832012,59,20398
4206,832012,42,48635
6177,832012,56,37396
10659,832013,26,36056
4597,832013,97,18829
226,832013,80,24307
1606,832013,0,30264
9655,832013,53,96
11734,832013,71,5700
7839,832013,30,44710
3473,832013,84,13360
11735,832013,32,17867
6301,832013,77,875
530,832014,70,23610
3899,832014,75,38604
10520,832014,36,20444
2961,832014,61,2554
6704,832014,18,44813
7399,832014,94,47691
2982,832014,26,49087
1790,832014,0,27521
6152,832014,59,28426
9099,832014,41,10600
616,832015,8,20201
9836,832015,69,44906
9189,832015,65,26307
5261,832015,73,46927
3113,832015,53,12733
941,832015,87,19918
8467,832015,20,47452
4828,832015,25,13481
2455,832015,92,22179
10088,832015,78,17398
3583,832016,50,30518
10648,832016,15,11663
9962,832016,69,38262
9143,832016,43,7276
2488,832016,8,21705
10943,832016,39,42584
3770,832016,91,12334
6625,832016,83,17579
7136,832016,81,33115
11019,832016,98,8924
1642,832017,55,49980
5803,832017,86,20892
5929,832017,58,8823
535,832017,0,36007
10357,832017,73,5216
38,832017,33,156
10169,832017,7,24673
8109,832017,62,32506
742,832017,71,26706
2793,832017,90,36019
7739,832018,14,13502
1759,832018,91,47928
11314,832018,92,31685
11412,832018,98,31617
394,832018,81,35902
1150,832018,86,44238
5350,832018,65,26139
7717,832018,62,9222
10426,832018,6,3124
501,832018,53,43745
5802,832019,25,27526
4616,832019,78,45755
167,832019,17,13380
5381,832019,60,45402
4501,832019,2,9681
11869,832019,48,20770
1032,832019,35,4865
841,832019,26,22913
1416,832019,67,34810
5186,832019,17,24662
933,832020,38,8968
4620,832020,84,29456
2015,832020,21,40961
4950,832020,31,29880
6861,832020,18,49249
1518,832020,71,24119
11290,832020,15,33616
7069,832020,52,15703
9916,832020,47,11014
9364,832020,33,24037
5852,832021,57,41062
3498,832021,85,25645
6970,832021,29,16352
9110,832021,95,31156
7885,832021,74,41910
4313,832021,90,3914
8728,832021,45,43362
11875,832021,80,29407
7443,832021,22,28073
4120,832021,13,46432
10712,832022,100,6461
4117,832022,44,38493
210,832022,51,47356
10596,832022,89,28406
4412,832022,57,35664
11890,832022,54,23825
3909,832022,34,15587
11589,832022,90,22890
5331,832022,47,46456
5041,832022,69,34471
9362,832023,80,42685
4980,832023,33,5697
2620,832023,72,32602
8568,832023,89,31453
4037,832023,68,38885
5207,832023,46,15440
2601,832023,59,41961
117,832023,1,48570
1501,832023,76,9002
3027,832023,49,37829
6576,832024,52,39871
4347,832024,61,21321
8539,832024,83,33513
8470,832024,82,30852
8774,832024,41,33367
4898,832024,95,2512
4073,832024,52,21493
10021,832024,1,15738
10273,832024,0,34161
5535,832024,40,26529
7133,832025,3,39860
4666,832025,91,24943
9057,832025,4,21210
