2360,589000,35,31482
2364,589001,42,36130
1144,589001,97,31878
2639,589001,70,44612
4469,589001,79,48826
2161,589001,54,19365
5135,589001,6,4949
9064,589001,23,45939
3157,589001,69,23493
641,589001,53,3985
8116,589001,57,47088
8322,589002,80,23437
4103,589002,52,35107
5344,589002,84,15694
10535,589002,40,45079
9700,589002,35,32659
2388,589002,36,2346
7287,589002,39,17501
7793,589002,2,33411
6496,589002,80,22584
6044,589002,87,49005
9044,589003,23,11759
3780,589003,79,134
4147,589003,95,24417
983,589003,27,27195
9467,589003,17,8843
10086,589003,49,15835
1532,589003,57,11481
2395,589003,87,29667
4586,589003,74,15231
4747,589003,79,22341
164,589004,67,20406
6096,589004,50,35981
839,589004,88,36961
7128,589004,10,11560
10743,589004,54,32610
1413,589004,55,44577
775,589004,83,14896
9881,589004,84,20509
11423,589004,52,36301
11931,589004,36,11553
545,589005,61,21879
8466,589005,33,39428
6792,589005,87,9078
9785,589005,34,26435
6166,589005,65,46807
10961,589005,66,5717
8135,589005,10,21424
5142,589005,91,19831
10620,589005,15,31742
9644,589005,53,22647
6459,589006,75,10892
10817,589006,61,10875
5120,589006,80,4342
6676,589006,47,1953
11359,589006,21,15508
6801,589006,100,7107
5965,589006,37,39481
8535,589006,99,46268
696,589006,57,1892
1661,589006,10,6412
10600,589007,59,32738
5638,589007,86,4107
336,589007,6,19186
8641,589007,33,15440
2715,589007,22,32300
3177,589007,60,2336
4640,589007,51,23902
5391,589007,66,17491
1482,589007,68,46412
10545,589007,15,15774
3925,589008,26,22985
9235,589008,96,21887
805,589008,50,7058
1210,589008,44,1738
4442,589008,4,45037
1635,589008,67,29800
6175,589008,46,15257
578,589008,82,27023
4219,589008,12,40021
1847,589008,51,34602
4065,589009,22,39768
11197,589009,49,16679
6610,589009,53,11859
8462,589009,29,43436
7000,589009,23,42630
4804,589009,30,32644
499,589009,3,6137
2514,589009,21,8900
9385,589009,98,2163
11682,589009,62,27612
11374,589010,31,11640
9953,589010,48,42389
8953,589010,84,10522
11978,589010,60,8346
2508,589010,43,7061
3541,589010,31,13516
11107,589010,42,2
1650,589010,17,49255
814,589010,13,14989
5286,589010,4,38971
3095,589011,62,13996
9549,589011,74,4022
6184,589011,40,28671
3853,589011,92,40499
6396,589011,28,10153
10133,589011,53,4923
3734,589011,80,15258
2999,589011,73,6046
5170,589011,15,20622
