19,266000,66,23510
5251,266001,8,22515
7542,266001,85,47570
5264,266001,66,49824
2829,266001,79,6842
5036,266001,35,28194
10896,266001,27,26800
3020,266001,66,1379
2053,266001,54,281
3613,266001,31,12058
6738,266001,60,1179
7489,266002,40,31701
7803,266002,88,47126
8636,266002,49,9621
4126,266002,23,11638
11399,266002,43,18043
45,266002,11,20189
4762,266002,75,34076
5439,266002,60,35971
363,266002,27,18013
4338,266002,44,43111
10317,266003,27,48185
1761,266003,97,45825
7597,266003,59,10723
11948,266003,44,29217
10762,266003,47,36140
3745,266003,67,45886
3945,266003,53,40330
7403,266003,1,7134
603,266003,27,40064
8684,266003,59,30211
323,266004,77,30555
10788,266004,78,34464
7297,266004,36,16102
10245,266004,56,2776
9687,266004,73,18734
3206,266004,72,41461
1859,266004,73,24400
4305,266004,76,16296
8460,266004,52,48792
11657,266004,22,43413
2430,266005,22,40182
4887,266005,83,21427
1985,266005,76,12581
4322,266005,6,10776
10846,266005,94,45613
8242,266005,48,44702
4379,266005,4,36672
11793,266005,19,47297
5722,266005,90,20328
3648,266005,81,12310
7552,266006,34,26299
3161,266006,15,32628
2655,266006,74,26620
505,266006,85,30439
9363,266006,44,965
2911,266006,86,38173
2891,266006,47,18883
6513,266006,77,48590
5102,266006,10,49656
7449,266006,1,504
6248,266007,93,27237
2077,266007,82,29863
6145,266007,100,23764
9683,266007,45,48452
4800,266007,61,34340
535,266007,84,45742
11335,266007,46,24806
7882,266007,5,42402
6480,266007,22,11866
1200,266007,6,32036
9029,266008,56,25438
1761,266008,68,15904
6240,266008,46,5078
10464,266008,41,11815
2067,266008,47,14364
8000,266008,23,4206
7167,266008,62,6430
8868,266008,90,27912
9640,266008,63,13597
9538,266008,95,38341
10250,266009,72,11824
11249,266009,75,44784
8936,266009,28,632
912,266009,36,14619
7662,266009,27,24448
7279,266009,100,22348
6619,266009,52,5295
8260,266009,33,9756
4067,266009,38,20034
3388,266009,79,31474
9255,266010,95,31697
7410,266010,68,11910
3295,266010,81,49051
956,266010,56,3315
11597,266010,25,36392
3696,266010,79,45081
10930,266010,60,47262
5679,266010,22,29836
3313,266010,67,36566
1535,266010,61,33536
1775,266011,37,27304
9248,266011,79,36783
10435,266011,72,28156
3642,266011,74,22932
11952,266011,86,17098
391,266011,10,15720
8406,266011,26,29034
2407,266011,9,8530
8439,266011,25,47574
397,266011,18,21269
9907,266012,34,34981
1811,266012,3,16460
3426,266012,57,9296
8670,266012,78,14730
9295,266012,9,13466
10780,266012,40,101
9697,266012,91,36553
11872,266012,72,16770
8932,266012,7,26471
6059,266012,91,10531
7386,266013,80,137
9606,266013,55,17568
8216,266013,36,19314
10288,266013,45,7722
4169,266013,74,14371
3966,266013,65,36445
7570,266013,3,49928
7360,266013,99,35006
11257,266013,46,49863
872,266013,36,32361
3154,266014,34,29168
5879,266014,24,14776
1483,266014,91,3529
4820,266014,85,36584
8344,266014,72,47008
630,266014,78,8122
3396,266014,96,36773
7573,266014,68,10103
8175,266014,93,2168
11600,266014,59,34286
11368,266015,59,2351
11114,266015,53,25777
6982,266015,0,43766
6982,266015,60,31506
4347,266015,89,15027
5609,266015,47,47268
5552,266015,14,43144
5169,266015,54,45181
6576,266015,50,43279
6511,266015,38,30833
2826,266016,1,6332
5448,266016,31,647
11258,266016,26,38238
6246,266016,50,28556
4901,266016,34,17821
8319,266016,38,11143
7394,266016,12,31961
7057,266016,2,15109
5779,266016,18,28491
8555,266016,55,14042
10708,266017,4,3927
4792,266017,29,27753
11053,266017,60,35618
2398,266017,61,14003
8679,266017,19,25830
