4120,323000,18,26101
8830,323001,24,33327
7650,323001,6,10347
6540,323001,58,346
2216,323001,44,28914
1193,323001,76,27991
10584,323001,41,40164
11388,323001,38,6216
929,323001,73,127
7070,323001,76,27341
10174,323001,88,22361
1236,323002,67,26195
914,323002,17,7639
10615,323002,60,5234
6448,323002,86,1651
10440,323002,64,49889
11077,323002,4,23256
1314,323002,37,22734
4648,323002,19,30940
4706,323002,39,15917
3004,323002,79,14767
8587,323003,1,2312
2778,323003,65,27477
1662,323003,11,36239
4742,323003,9,25444
1718,323003,51,19329
6212,323003,83,8488
2043,323003,59,48844
6979,323003,98,39973
462,323003,72,3862
1176,323003,30,2792
3831,323004,58,27555
11247,323004,44,43530
10682,323004,60,30775
7849,323004,95,17478
1693,323004,91,34759
5478,323004,90,35646
3796,323004,7,23691
950,323004,67,10119
4180,323004,3,40759
5512,323004,34,4797
7641,323005,59,19452
7422,323005,50,10746
4806,323005,78,35860
8627,323005,65,48362
1350,323005,45,42423
4489,323005,6,16633
4800,323005,58,22513
3899,323005,61,25185
6267,323005,89,26257
6480,323005,31,25460
11894,323006,32,14298
4690,323006,16,1176
5006,323006,56,33331
11256,323006,24,48318
11181,323006,82,11923
5926,323006,77,45333
25,323006,70,17114
7203,323006,73,46756
2646,323006,16,29982
2707,323006,54,23504
524,323007,54,22727
7873,323007,97,12852
9304,323007,68,13824
8655,323007,61,2049
6106,323007,7,4214
2802,323007,63,18258
3180,323007,77,43023
1618,323007,73,4324
4669,323007,34,35344
7845,323007,15,881
1434,323008,39,6245
3812,323008,41,16934
1041,323008,7,26849
804,323008,0,8429
8866,323008,28,719
7310,323008,37,31617
4906,323008,74,8971
3543,323008,9,29310
9096,323008,6,18230
8540,323008,65,45465
9287,323009,46,18986
5768,323009,5,26977
11527,323009,58,17075
3877,323009,78,46095
9027,323009,98,20121
6912,323009,87,38927
4100,323009,34,9279
8070,323009,97,3717
9500,323009,11,17966
5508,323009,26,29571
2154,323010,16,48858
1547,323010,97,7571
4224,323010,80,49519
10844,323010,61,29669
10957,323010,78,14761
10824,323010,92,18298
3398,323010,96,10837
6271,323010,90,1248
10248,323010,87,40928
4086,323010,47,19646
8895,323011,95,33323
3600,323011,50,18486
11234,323011,59,38696
5406,323011,37,19622
8592,323011,68,33921
6731,323011,33,34426
6452,323011,79,32358
10489,323011,2,6012
1631,323011,73,34131
8270,323011,18,10899
11994,323012,62,38575
8656,323012,80,31239
2334,323012,16,11606
11530,323012,71,1700
86,323012,97,30727
10670,323012,72,37494
7940,323012,21,26287
8205,323012,84,31148
6431,323012,84,17926
11824,323012,27,28775
7185,323013,50,36553
3108,323013,60,14354
10679,323013,86,38085
8660,323013,62,36177
10729,323013,91,16926
8017,323013,0,7113
4390,323013,32,5565
8906,323013,6,36742
6979,323013,100,21907
6899,323013,59,21550
7945,323014,62,47268
2487,323014,84,4771
9510,323014,0,30565
2012,323014,88,27955
5921,323014,1,23931
3493,323014,53,30411
1973,323014,92,7521
4746,323014,60,41520
8136,323014,59,12927
3772,323014,49,36350
1447,323015,4,17536
2610,323015,44,47792
10371,323015,74,48406
10799,323015,17,43832
5359,323015,4,1638
2173,323015,63,45007
6073,323015,81,21098
4434,323015,14,25356
11989,323015,7,37549
10337,323015,67,12525
4925,323016,79,44695
11413,323016,59,37048
5616,323016,94,5797
6504,323016,48,27377
11088,323016,87,10116
4140,323016,22,16034
516,323016,44,36694
9814,323016,39,9301
6947,323016,89,14980
1364,323016,63,49833
10802,323017,66,4962
6979,323017,2,39271
11317,323017,26,5510
11139,323017,9,14860
11887,323017,29,19622
4438,323017,100,39356
2408,323017,45,26693
5873,323017,9,29535
9841,323017,58,46947
4244,323017,43,25449
2681,323018,20,6329
3169,323018,24,30841
6096,323018,28,3496
8964,323018,73,23363
7443,323018,30,31519
9250,323018,59,30384
4085,323018,66,31682
5023,323018,99,23767
2117,323018,78,32166
4665,323018,77,38037
10271,323019,90,31373
2653,323019,67,46936
7576,323019,59,24425
10725,323019,1,31672
9674,323019,0,18836
1621,323019,27,37956
8392,323019,64,37463
91,323019,57,19838
3220,323019,34,49163
3886,323019,27,30955
1050,323020,13,19535
11286,323020,2,21384
11734,323020,94,37252
11154,323020,91,29094
1974,323020,76,772
11120,323020,76,13573
11632,323020,96,17978
10218,323020,23,21218
11212,323020,39,22324
4155,323020,36,21983
9816,323021,42,45322
11274,323021,18,6656
8572,323021,2,34635
1427,323021,48,48323
7215,323021,69,38856
5838,323021,28,24093
1029,323021,38,46552
7074,323021,86,25766
157,323021,7,20667
11060,323021,16,32786
8486,323022,59,20565
11604,323022,69,8060
1471,323022,41,47686
2992,323022,13,30785
7509,323022,26,43794
5842,323022,39,9615
3137,323022,28,24898
9005,323022,63,4393
4455,323022,93,18559
11518,323022,76,30743
8411,323023,19,20104
