3742,1125000,42,34539
3391,1125001,6,42381
9954,1125001,73,1673
4025,1125001,53,36607
4594,1125001,98,31231
5530,1125001,16,13779
4839,1125001,86,41186
10005,1125001,38,45760
7700,1125001,11,2650
5402,1125001,53,21038
10039,1125001,13,43297
9247,1125002,94,24679
2136,1125002,39,22843
11631,1125002,39,13477
5469,1125002,59,30990
437,1125002,22,35731
5670,1125002,36,21997
3071,1125002,70,32652
1095,1125002,82,23554
7323,1125002,10,19904
2384,1125002,53,43909
6095,1125003,36,5941
5523,1125003,72,38086
2131,1125003,94,6870
8094,1125003,11,33147
1051,1125003,69,44303
8423,1125003,55,21319
6612,1125003,7,24405
8077,1125003,0,44304
9859,1125003,23,18364
4489,1125003,7,37000
11093,1125004,76,21228
5910,1125004,30,17537
5500,1125004,61,24147
4758,1125004,70,47241
9579,1125004,46,30503
10467,1125004,51,46311
6851,1125004,82,12556
4661,1125004,64,27523
11614,1125004,92,47131
3049,1125004,45,42382
9674,1125005,31,43121
9079,1125005,85,7669
2511,1125005,74,15922
2290,1125005,24,24547
5505,1125005,58,30446
10371,1125005,100,27584
3711,1125005,45,2111
10714,1125005,67,6733
3988,1125005,72,8485
238,1125005,0,22728
8743,1125006,83,42123
10934,1125006,86,10883
10930,1125006,35,37668
2315,1125006,84,40739
11543,1125006,89,19385
2505,1125006,59,8201
8347,1125006,6,33702
6696,1125006,66,47909
8705,1125006,25,40535
7683,1125006,10,22908
3677,1125007,28,28238
5789,1125007,69,6159
4530,1125007,36,27741
2928,1125007,13,11494
4145,1125007,28,7703
9698,1125007,53,30217
4636,1125007,30,32890
11849,1125007,33,38885
1438,1125007,71,2801
4560,1125007,60,29855
8960,1125008,80,32727
745,1125008,68,43349
10946,1125008,83,8001
636,1125008,85,24265
11535,1125008,6,41168
8934,1125008,33,26759
6594,1125008,89,27952
8463,1125008,47,31301
10988,1125008,4,29724
6958,1125008,14,15388
11335,1125009,63,14066
2484,1125009,25,41535
990,1125009,54,20951
11686,1125009,67,38142
4577,1125009,66,26058
5994,1125009,23,40534
11879,1125009,41,9578
3306,1125009,53,48650
9676,1125009,19,39328
3005,1125009,46,45848
6206,1125010,34,6284
4496,1125010,56,44341
6689,1125010,41,4634
8785,1125010,90,39762
2349,1125010,2,39110
4620,1125010,96,1260
8542,1125010,21,2929
8968,1125010,97,41748
4988,1125010,9,21378
573,1125010,7,6769
910,1125011,88,14466
6365,1125011,36,45012
4290,1125011,22,14092
11002,1125011,14,42068
178,1125011,23,26750
9084,1125011,72,34572
3451,1125011,15,528
6950,1125011,19,34608
3970,1125011,88,11130
11889,1125011,77,12059
6138,1125012,8,4526
3262,1125012,1,2707
11450,1125012,98,32880
7576,1125012,52,38676
10022,1125012,40,43999
2029,1125012,77,14732
9898,1125012,64,14885
1850,1125012,25,579
2881,1125012,100,42775
387,1125012,14,16770
550,1125013,27,41631
10551,1125013,61,41819
7224,1125013,9,8784
725,1125013,80,20969
4550,1125013,71,32310
6680,1125013,1,8598
5622,1125013,33,10110
8240,1125013,40,14814
10089,1125013,76,38411
4703,1125013,79,34571
5335,1125014,25,26487
7327,1125014,99,20541
1673,1125014,76,36265
5781,1125014,18,13805
11036,1125014,25,2534
5663,1125014,25,12188
1318,1125014,70,45473
11155,1125014,100,13078
5052,1125014,30,34544
175,1125014,21,18172
5707,1125015,92,48868
7535,1125015,79,9878
1187,1125015,61,988
2295,1125015,70,40661
2191,1125015,45,12000
9440,1125015,69,20903
7929,1125015,98,10055
10256,1125015,9,24158
9525,1125015,77,16437
10678,1125015,70,37256
7736,1125016,62,28341
3151,1125016,38,37499
10444,1125016,65,39040
2335,1125016,22,6836
2780,1125016,21,4985
11145,1125016,80,38619
7349,1125016,25,25167
1319,1125016,94,20442
10030,1125016,77,17810
11962,1125016,25,48725
5029,1125017,32,31664
1727,1125017,48,6252
3825,1125017,17,25119
8160,1125017,30,32897
8699,1125017,77,36483
6019,1125017,61,45416
4496,1125017,81,44743
5599,1125017,62,36496
2364,1125017,58,33203
7814,1125017,40,28481
9774,1125018,91,22177
4294,1125018,49,35903
2241,1125018,2,16511
8505,1125018,79,7042
4623,1125018,76,34023
3784,1125018,95,20250
11428,1125018,74,26786
1693,1125018,33,2819
3921,1125018,81,21501
2671,1125018,25,5365
513,1125019,17,10500
9452,1125019,39,22018
3264,1125019,71,2071
9468,1125019,95,623
9046,1125019,14,5836
389,1125019,23,48558
9492,1125019,59,45667
1844,1125019,73,24070
2333,1125019,33,37311
2569,1125019,71,44376
7036,1125020,59,20977
9465,1125020,94,49649
8663,1125020,62,9686
5971,1125020,10,14560
7340,1125020,10,34516
3792,1125020,59,14115
3237,1125020,38,41808
3439,1125020,67,4596
9544,1125020,76,26918
1273,1125020,62,4270
6187,1125021,31,30887
2244,1125021,8,44225
2770,1125021,2,4381
10022,1125021,41,10282
4066,1125021,50,24068
8938,1125021,86,8785
2536,1125021,1,27575
1318,1125021,4,2227
622,1125021,60,33428
6149,1125021,68,1806
9216,1125022,68,8440
8165,1125022,36,42073
3290,1125022,1,49069
1052,1125022,61,36308
9738,1125022,48,25626
6393,1125022,95,38250
10886,1125022,68,26797
7893,1125022,4,32678
5979,1125022,85,17271
5275,1125022,3,1695
2318,1125023,0,13187
1254,1125023,15,48204
6765,1125023,93,42654
11451,1125023,42,10920
6638,1125023,1,8767
3343,1125023,97,10325
6570,1125023,37,41591
9944,1125023,24,39356
4996,1125023,31,31958
4899,1125023,14,5538
6004,1125024,87,27426
4286,1125024,100,4573
1728,1125024,35,37369
