408,1106000,34,29366
5375,1106001,72,26680
10109,1106001,35,42758
6212,1106001,2,14477
11999,1106001,19,17882
10905,1106001,83,3137
693,1106001,64,24623
7319,1106001,88,37138
2579,1106001,71,27264
10241,1106001,53,16212
552,1106001,37,28592
3548,1106002,68,12477
4504,1106002,81,10407
744,1106002,2,46058
1246,1106002,19,11778
1475,1106002,28,11164
3638,1106002,21,9171
7064,1106002,30,42111
1713,1106002,53,34786
7140,1106002,62,15370
10657,1106002,54,30136
5553,1106003,10,11124
3253,1106003,71,2493
10027,1106003,53,8262
8521,1106003,36,21839
2151,1106003,93,8693
11863,1106003,85,20201
8086,1106003,43,3653
4686,1106003,48,30727
6502,1106003,32,16622
8311,1106003,2,9781
8928,1106004,9,18584
669,1106004,67,2409
16,1106004,0,43761
4399,1106004,42,39244
9433,1106004,2,40085
8366,1106004,68,1066
2081,1106004,20,32415
10420,1106004,63,20810
8419,1106004,48,42163
8649,1106004,2,44221
4905,1106005,17,37491
2935,1106005,41,170
5943,1106005,82,24218
1035,1106005,62,35752
11071,1106005,96,44094
1572,1106005,18,30550
5901,1106005,18,11077
3593,1106005,12,44994
2081,1106005,91,18772
2725,1106005,17,2472
1424,1106006,81,1097
9874,1106006,13,35881
5351,1106006,47,21994
9397,1106006,15,26271
1139,1106006,21,13636
10913,1106006,36,29838
9757,1106006,39,46622
8955,1106006,70,35084
3112,1106006,12,22170
5270,1106006,65,48256
2106,1106007,31,40422
8334,1106007,75,2046
325,1106007,89,45387
8393,1106007,7,46628
7629,1106007,57,26008
9792,1106007,8,47456
2082,1106007,52,36484
4464,1106007,61,44401
1996,1106007,47,11644
6545,1106007,17,9813
6467,1106008,73,27430
3764,1106008,2,30167
6153,1106008,72,20675
7807,1106008,31,24321
11741,1106008,40,41752
6783,1106008,62,33297
10032,1106008,3,45606
3722,1106008,49,39620
11749,1106008,87,3616
5946,1106008,38,36040
10799,1106009,49,36656
6032,1106009,26,35888
9585,1106009,96,17763
7290,1106009,32,40286
7066,1106009,9,39221
3318,1106009,86,7096
9633,1106009,79,21145
11340,1106009,69,40978
10349,1106009,73,19888
3855,1106009,65,20745
4717,1106010,53,25922
5370,1106010,15,3708
8311,1106010,95,14000
5627,1106010,5,29195
4063,1106010,50,39167
8042,1106010,26,36228
4623,1106010,1,39633
1756,1106010,27,15060
7286,1106010,23,25311
1126,1106010,81,45753
8669,1106011,6,43154
4171,1106011,26,12714
8147,1106011,69,28332
2079,1106011,92,12412
2110,1106011,91,23334
2810,1106011,61,28906
7701,1106011,54,23531
9298,1106011,60,40516
11789,1106011,50,41044
6684,1106011,96,15890
6108,1106012,23,38103
11800,1106012,19,5210
6090,1106012,48,45814
8369,1106012,49,17269
7399,1106012,98,33225
1863,1106012,59,5050
2786,1106012,82,46149
9982,1106012,1,10331
1391,1106012,85,17566
1165,1106012,7,9323
3194,1106013,25,42070
7607,1106013,80,40193
2185,1106013,53,17242
11862,1106013,46,16704
4534,1106013,15,2900
11837,1106013,17,18439
5910,1106013,81,23739
164,1106013,17,22682
2659,1106013,4,47119
11133,1106013,47,6438
8458,1106014,12,22533
2819,1106014,62,18678
10607,1106014,46,46550
3695,1106014,74,41471
6253,1106014,8,29686
5955,1106014,61,14637
11516,1106014,85,32449
11019,1106014,97,13508
6700,1106014,13,40366
6294,1106014,44,27572
11208,1106015,61,420
772,1106015,79,40784
8700,1106015,94,43262
547,1106015,43,49925
1047,1106015,7,12851
9251,1106015,21,18323
9024,1106015,73,42465
7467,1106015,54,7069
2611,1106015,36,40317
7600,1106015,92,38144
3336,1106016,20,27275
1136,1106016,38,11402
6227,1106016,27,45098
6960,1106016,88,26650
999,1106016,91,39343
7351,1106016,26,44890
4559,1106016,13,43139
10420,1106016,52,44567
7643,1106016,73,44400
10110,1106016,49,13532
10252,1106017,9,22429
4960,1106017,18,43634
2515,1106017,93,21261
4965,1106017,83,28201
7335,1106017,11,24373
604,1106017,17,44140
10590,1106017,6,34543
