Bahagia Prima Obat Medic Farma Sehat,Jl. Kucing Sari Blok 60 Kota/Kabupaten JAYAPURA Provinsi PAPUA,POINT(140.23238703253594 -3.353278541856453),Jason Nelson Miller,110881/400225/103271,8811024091590,bahagia-prima-obat-medic-farma-sehat,832
Indah Jaya Resep Apotik Pharm Sehat,Jl. Kuda Cerah Cluster 26 Kota/Kabupaten BANGKA Provinsi KEPULAUAN BANGKA BELITUNG,POINT(105.94242957963858 -1.8707195348025056),Jason Hill Harris,501050/154972/1130109,800194243154,indah-jaya-resep-apotik-pharm-sehat,557
Badan Sehat Tenaga Lestari Medika Sejahtera,Jl. Gedung Pintar Wilayah 5 Kota/Kabupaten BUTON Provinsi SULAWESI TENGGARA,POINT(122.9189728371749 -5.370688738634437),John Clark Anderson,1510610/241199/858253,10010012872510,badan-sehat-tenaga-lestari-medika-sejahtera,660
Bahagia Surya Surya Berkah Pharm Apotek,Jl. Balai Cerah Wilayah 95 Kota/Kabupaten HALMAHERA UTARA Provinsi MALUKU UTARA,POINT(127.91514815438244 2.001725022265916),David Smith Martin,10201010/1042182/1032553,5088351109297,bahagia-surya-surya-berkah-pharm-apotek,85
Obat Resep Farmasi Kimia Sejahtera Medika,Jl. Kebun Pintar Komplek 38 Kota/Kabupaten HALMAHERA SELATAN Provinsi MALUKU UTARA,POINT(127.77299425206812 -0.2132840105591551),Michael Adams Johnson,6031001/4210211/3232100,4106131360086,obat-resep-farmasi-kimia-sejahtera-medika,58
Murni Terang Lestari Harmoni Pharm Medika,Jl. Sawah Sejahtera Komplek 6 Kota/Kabupaten KAPUAS Provinsi KALIMANTAN TENGAH,POINT(114.39919713647912 -1.8082638500374275),Brittany Williams Miller,1410668/919022/315897,3834038410914,murni-terang-lestari-harmoni-pharm-medika,349
Kimia Murni Sejahtera Medical Apotek Bersama,Jl. Durian Sari Blok 31 Kota/Kabupaten MERAUKE Provinsi PAPUA,POINT(138.27152847260177 -7.739776003206572),Michael Nelson Jones,4181102/6810426/3104664,1879078610186,kimia-murni-sejahtera-medical-apotek-bersama,29
Jaya Harmoni Amanah Makmur Jaya Sejahtera,Jl. Gajah Sari Wilayah 72 Kota/Kabupaten BENGKAYANG Provinsi KALIMANTAN BARAT,POINT(109.88769869951614 0.9677504408644032),Matt Taylor Taylor,1091162/2621096/317652,332919080180,jaya-harmoni-amanah-makmur-jaya-sejahtera,174
Apotik Tubuh Farmasi Sehat Medik Sejahtera,Jl. Kuda Jenius Blok 17 Kota/Kabupaten MANOKWARI Provinsi PAPUA BARAT,POINT(133.9714730928351 -0.7364135243758998),Brittany Thomas Jackson,10104941/418203/7103261,186848805493,apotik-tubuh-farmasi-sehat-medik-sejahtera,404
Nusantara Bakti Amanah Bintang Sejahtera Pharma,Jl. Kebun Pintar Blok 24 Kota/Kabupaten MAMASA Provinsi SULAWESI BARAT,POINT(119.29920120126884 -3.1523090739231527),Brittany Clark Johnson,1892108/90210710/173873,126398048454,nusantara-bakti-amanah-bintang-sejahtera-pharma,189
Farmasi Murni Medic Jaya Medik Jaya,Jl. Jeruk Kecil Daerah 82 Kota/Kabupaten INTAN JAYA Provinsi PAPUA,POINT(136.42504270438153 -3.254583522108657),Brittany Adams Thomas,576135/816082/830579,128804361314,farmasi-murni-medic-jaya-medik-jaya,166
Medical Sejahtera Mawar Surya Bersama Medika,Jl. Anjing Sejahtera Blok 52 Kota/Kabupaten DELI SERDANG Provinsi SUMATERA UTARA,POINT(98.74020635740752 3.665437496167648),Katie Brown Jackson,112188/2571062/158631,4108040161378,medical-sejahtera-mawar-surya-bersama-medika,277
Makmur Jaya Bumi Harmoni Medika Medik,Jl. Gajah Kecil Cluster 85 Kota/Kabupaten KAPUAS HULU Provinsi KALIMANTAN BARAT,POINT(113.90123466508084 0.9799025893855527),Chris Jones Taylor,173194/9101269/523138,807031807035,makmur-jaya-bumi-harmoni-medika-medik,230
Lestari Prima Bakti Bahagia Bersama Pharm,Jl. Sawah Kecil Wilayah 1 Kota/Kabupaten MAHAKAM ULU Provinsi KALIMANTAN TIMUR,POINT(115.21901442205 0.1900555187330947),Megan Anderson Garcia,878241/225026/490836,6811010395051,lestari-prima-bakti-bahagia-bersama-pharm,262
Farmasi Harmoni Tenaga Jaya Bersama Farma,Jl. Jeruk Sari Cluster 52 Kota/Kabupaten DOMPU Provinsi NUSA TENGGARA BARAT,POINT(118.36073383945325 -8.677465140227081),Brittany Lewis Davis,1017945/290280/432014,8280774011086,farmasi-harmoni-tenaga-jaya-bersama-farma,365
Tenaga Harmoni Jaya Kimia Farma Bersama,Jl. Mangga Pintar Komplek 82 Kota/Kabupaten BARITO SELATAN Provinsi KALIMANTAN TENGAH,POINT(114.89642437003864 -1.4480572411965067),Ashley Brown Smith,1011000/71041022/2430106,111610388798,tenaga-harmoni-jaya-kimia-farma-bersama,107
Kimia Tubuh Prima Tenaga Apotik Sejahtera,Jl. Sawah Sejahtera Komplek 61 Kota/Kabupaten GUNUNGKIDUL Provinsi DAERAH ISTIMEWA YOGYAKARTA,POINT(110.42474823446956 -8.076899663423207),Allison Nelson Brown,400110/2213108/325039,518003891870,kimia-tubuh-prima-tenaga-apotik-sejahtera,670
Murni Medic Berkah Harmoni Medika Jaya,Jl. Gajah Kecil Wilayah 68 Kota/Kabupaten NUNUKAN Provinsi KALIMANTAN UTARA,POINT(115.84410535334428 4.180527572583658),Matt Carter Martinez,513814/2828710/935811,170714116589,murni-medic-berkah-harmoni-medika-jaya,948
Toko Amanah Lestari Tenaga Jaya Sehat,Jl. Kuda Pintar Wilayah 91 Kota/Kabupaten BANYUASIN Provinsi SUMATERA SELATAN,POINT(104.42927355414696 -1.7929124490178925),Chris Harris Williams,61074101/10241210/321734,991008890778,toko-amanah-lestari-tenaga-jaya-sehat,531
Lestari Jaya Sehat Terang Apotek Pharm,Jl. Anjing Kecil Cluster 15 Kota/Kabupaten BOVEN DIGOEL Provinsi PAPUA,POINT(139.943673881761 -5.586337725299457),Matt Anderson Johnson,910882/222599/2295310,247881631805,lestari-jaya-sehat-terang-apotek-pharm,419
Resep Makmur Mutiara Harmoni Farma Pharma,Jl. Gedung Tinggi Blok 86 Kota/Kabupaten BANYUASIN Provinsi SUMATERA SELATAN,POINT(105.12609453554906 -2.717708524843882),Megan Roberts Smith,212247/1441020/981863,103101070169608,resep-makmur-mutiara-harmoni-farma-pharma,494
Mawar Bintang Tubuh Mutiara Medika Pharm,Jl. Ikan Pendek Blok 52 Kota/Kabupaten MAHAKAM ULU Provinsi KALIMANTAN TIMUR,POINT(114.7387450644582 1.2400597422754007),Chris Lewis Anderson,130187/622179/1061113,104061081071881,mawar-bintang-tubuh-mutiara-medika-pharm,73
Tubuh Bintang Prima Sehat Pharma Apotek,Jl. Durian Sejahtera Cluster 61 Kota/Kabupaten ACEH TENGAH Provinsi ACEH,POINT(96.8501290907446 4.477838053801635),Matt Roberts Miller,619798/2714103/153433,51105810804612,tubuh-bintang-prima-sehat-pharma-apotek,229
Obat Kimia Lestari Medical Sehat Medik,Jl. Pisang Tinggi Daerah 75 Kota/Kabupaten TANAH DATAR Provinsi SUMATERA BARAT,POINT(100.714952330113 -0.390679968631364),David Hill Jackson,1228010/816278/439115,272718708744,obat-kimia-lestari-medical-sehat-medik,584
Sentorsa Lestari Toko Kimia Apotik Apotek,Jl. Rambutan Tinggi Wilayah 23 Kota/Kabupaten AGAM Provinsi SUMATERA BARAT,POINT(100.29838378863042 -0.1375759507677365),Brittany Carter Brown,436619/81026100/91031039,10569828110790,sentorsa-lestari-toko-kimia-apotik-apotek,626
