Surya Sehat Jaya Tenaga Apotik Apotek,Jl. Mangga Cermat Wilayah 83 Kota/Kabupaten KOTA SEMARANG Provinsi JAWA TENGAH,POINT(110.44226525809768 -6.946230359471045),John Harris Harris,472513/241443/853230,1058610191059,surya-sehat-jaya-tenaga-apotik-apotek,190
Bumi Terang Surya Prima Farma Jaya,Jl. Mangga Sari Wilayah 92 Kota/Kabupaten LEBAK Provinsi BANTEN,POINT(105.88584691364366 -6.777900713790393),Tom Williams Smith,4105123/822908/386474,582062255108,bumi-terang-surya-prima-farma-jaya,26
Prima Surya Medical Jaya Sejahtera Sehat,Jl. Sirih Tinggi Cluster 57 Kota/Kabupaten BATANGHARI Provinsi JAMBI,POINT(103.45666658161402 -2.252122278226945),Ashley Jackson Johnson,7101968/1028127/5973106,71871087800107,prima-surya-medical-jaya-sejahtera-sehat,296
Mawar Indah Tubuh Harmoni Sehat Jaya,Jl. Ikan Cepat Cluster 35 Kota/Kabupaten SORONG Provinsi PAPUA BARAT,POINT(131.64705440356937 -1.4713791317122382),David Adams Williams,9510571/278649/5987103,39103181002890,mawar-indah-tubuh-harmoni-sehat-jaya,63
Medical Indah Farmasi Jaya Pharm Sejahtera,Jl. Sawah Kecil Blok 2 Kota/Kabupaten LAMPUNG TENGAH Provinsi LAMPUNG,POINT(105.28075162312264 -4.797430124209015),Tom Clark Robinson,589031/422547/351341,1008131499977,medical-indah-farmasi-jaya-pharm-sejahtera,827
Makmur Badan Lestari Murni Pharma Sejahtera,Jl. Balai Sejahtera Cluster 40 Kota/Kabupaten BURU Provinsi MALUKU,POINT(127.22030630858896 -3.5055888090061678),Megan Smith Thomas,1531100/296258/337781,966428621950,makmur-badan-lestari-murni-pharma-sejahtera,415
Jaya Makmur Sejahtera Tubuh Pharm Jaya,Jl. Sawah Besar Blok 9 Kota/Kabupaten HALMAHERA SELATAN Provinsi MALUKU UTARA,POINT(127.67197467896534 -0.2179044632843751),Matt Carter Garcia,961586/705342/756332,734710060812,jaya-makmur-sejahtera-tubuh-pharm-jaya,483
Prima Berkah Tubuh Terang Pharm Pharma,Jl. Jeruk Indah Cluster 53 Kota/Kabupaten MALINAU Provinsi KALIMANTAN UTARA,POINT(115.43783386859369 1.4542185872440907),Tom Parker Taylor,7531100/954270/3108662,278831219093,prima-berkah-tubuh-terang-pharm-pharma,744
Berkah Sejahtera Apotik Harmoni Apotek Farma,Jl. Kota Kecil Komplek 6 Kota/Kabupaten MUARA ENIM Provinsi SUMATERA SELATAN,POINT(104.2119609833194 -3.6103676744442055),Jessica Lewis Smith,319168/1752109/214833,82097510141050,berkah-sejahtera-apotik-harmoni-apotek-farma,260
Indah Mutiara Jaya Cemerlang Sehat Sejahtera,Jl. Gedung Pendek Daerah 55 Kota/Kabupaten BANGGAI Provinsi SULAWESI TENGAH,POINT(123.14091827486982 -0.9017969087093256),Ashley Carter Martinez,401237/21010730/3341017,546185587022,indah-mutiara-jaya-cemerlang-sehat-sejahtera,123
Bumi Sehat Bintang Sejahtera Bersama Apotik,Jl. Kebun Sari Cluster 20 Kota/Kabupaten TELUK BINTUNI Provinsi PAPUA BARAT,POINT(132.6032866866669 -2.086022205217848),Tom Carter Miller,1031911/120420/739897,1491050805637,bumi-sehat-bintang-sejahtera-bersama-apotik,912
Sehat Terang Prima Nusantara Bersama Sehat,Jl. Kuda Indah Blok 43 Kota/Kabupaten PAHUWATO Provinsi GORONTALO,POINT(121.69485849707613 0.712029324463499),John Clark Jackson,619179/2421106/527531,7157884140010,sehat-terang-prima-nusantara-bersama-sehat,721
Amanah Bintang Badan Bumi Pharma Apotek,Jl. Sawah Sari Wilayah 40 Kota/Kabupaten BULELENG Provinsi BALI,POINT(115.14490276676878 -8.073393387205432),John Nelson Garcia,1269100/2100026/2100359,74181000108100,amanah-bintang-badan-bumi-pharma-apotek,654
Surya Kimia Jaya Toko Apotek Bersama,Jl. Kebun Cermat Komplek 88 Kota/Kabupaten NAGAN RAYA Provinsi ACEH,POINT(96.63504493879115 4.086264561288253),Allison Lewis Taylor,910706/193274/473512,354854301908,surya-kimia-jaya-toko-apotek-bersama,362
Sehat Kimia Toko Badan Apotik Sehat,Jl. Apel Pendek Blok 41 Kota/Kabupaten LABUHANBATU SELATAN Provinsi SUMATERA UTARA,POINT(100.24918895630856 1.8978203907130256),Michael Williams Brown,110057/9721510/422832,9073108210355,sehat-kimia-toko-badan-apotik-sehat,376
Kimia Surya Jaya Sejahtera Sejahtera Farma,Jl. Kuda Cermat Daerah 42 Kota/Kabupaten MURUNG RAYA Provinsi KALIMANTAN TENGAH,POINT(114.19198852265625 -0.5362644640645371),Mark Hill Thompson,1171067/849213/3170100,51210103700886,kimia-surya-jaya-sejahtera-sejahtera-farma,58
Nusantara Harmoni Makmur Berkah Jaya Medik,Jl. Kucing Pendek Wilayah 74 Kota/Kabupaten KEPULAUAN MERANTI Provinsi RIAU,POINT(102.310324303281 0.9849450489957016),Matt Nelson Taylor,634162/21008710/421302,51036849210710,nusantara-harmoni-makmur-berkah-jaya-medik,653
Terang Bahagia Resep Mawar Apotek Medik,Jl. Durian Cerah Daerah 39 Kota/Kabupaten TIMOR TENGAH UTARA Provinsi NUSA TENGGARA TIMUR,POINT(124.65813169824938 -9.462161887503122),Jessica Nelson Jones,441567/829497/567834,9214610863170,terang-bahagia-resep-mawar-apotek-medik,236
Surya Prima Apotik Surya Medik Sehat,Jl. Gedung Pendek Cluster 67 Kota/Kabupaten KAMPAR Provinsi RIAU,POINT(101.23826078352128 0.4494073765806945),Steve White Taylor,146611/928287/796523,601074830147,surya-prima-apotik-surya-medik-sehat,303
Medical Farmasi Amanah Prima Sejahtera Sejahtera,Jl. Kuda Jenius Komplek 9 Kota/Kabupaten KOTABARU Provinsi KALIMANTAN SELATAN,POINT(115.78355607716964 -2.9466687409450163),Alex White Taylor,217666/862091/4363110,688216210018,medical-farmasi-amanah-prima-sejahtera-sejahtera,734
